GEOID,Typology
6037535604,Low-Income/Susceptible to Displacement
6037600801,Stable Moderate/Mixed Income
6037601100,Low-Income/Susceptible to Displacement
6037601202,Low-Income/Susceptible to Displacement
6037980033,Unavailable or Unreliable Data
6037406000,At Risk of Becoming Exclusive
6037406101,At Risk of Becoming Exclusive
6037406200,Low-Income/Susceptible to Displacement
6037406500,Stable Moderate/Mixed Income
6037406702,Stable Moderate/Mixed Income
6037502004,Stable Moderate/Mixed Income
6037502500,Low-Income/Susceptible to Displacement
6037502801,Becoming Exclusive
6037402404,High Student Population
6037502802,Early/Ongoing Gentrification
6037502902,Low-Income/Susceptible to Displacement
6037503202,Stable Moderate/Mixed Income
6037503302,Becoming Exclusive
6037503401,At Risk of Becoming Exclusive
6073000400,Stable Moderate/Mixed Income
6037570404,Low-Income/Susceptible to Displacement
6037570602,Stable Moderate/Mixed Income
6037570901,Stable/Advanced Exclusive
6037571101,Stable Moderate/Mixed Income
6037571200,At Risk of Becoming Exclusive
6037571701,Low-Income/Susceptible to Displacement
6037502200,At Risk of Becoming Exclusive
6037910505,Stable Moderate/Mixed Income
6037910602,Low-Income/Susceptible to Displacement
6037402600,Low-Income/Susceptible to Displacement
6037402703,Stable Moderate/Mixed Income
6037402801,Low-Income/Susceptible to Displacement
6037502302,Low-Income/Susceptible to Displacement
6037542106,Low-Income/Susceptible to Displacement
6037542402,At Risk of Becoming Exclusive
6037542700,Becoming Exclusive
6037542900,Low-Income/Susceptible to Displacement
6037920040,Stable/Advanced Exclusive
6037920042,At Risk of Becoming Exclusive
6037920107,Unavailable or Unreliable Data
6037431100,Advanced Gentrification
6037431502,Stable Moderate/Mixed Income
6037431700,Stable Moderate/Mixed Income
6037432102,Stable Moderate/Mixed Income
6037432202,Early/Ongoing Gentrification
6037432300,Low-Income/Susceptible to Displacement
6037432801,Low-Income/Susceptible to Displacement
6037910805,At Risk of Becoming Exclusive
6037910810,Stable/Advanced Exclusive
6037599100,Unavailable or Unreliable Data
6037128101,Stable Moderate/Mixed Income
6059075507,Stable Moderate/Mixed Income
6059075603,Stable/Advanced Exclusive
6059099241,Stable Moderate/Mixed Income
6059099245,Stable/Advanced Exclusive
6059099248,Low-Income/Susceptible to Displacement
6059099250,At Risk of Becoming Exclusive
6059099308,Stable/Advanced Exclusive
6059099309,At Risk of Becoming Exclusive
6059075605,Stable/Advanced Exclusive
6059075703,Stable/Advanced Exclusive
6059075807,Stable Moderate/Mixed Income
6059075809,Stable/Advanced Exclusive
6059075814,Stable/Advanced Exclusive
6059075816,At Risk of Becoming Exclusive
6059076000,Stable Moderate/Mixed Income
6059076102,At Risk of Becoming Exclusive
6059076202,At Risk of Becoming Exclusive
6059087802,Stable Moderate/Mixed Income
6059087901,Low-Income/Susceptible to Displacement
6037189201,Low-Income/Susceptible to Displacement
6037128802,Becoming Exclusive
6037131100,Stable Moderate/Mixed Income
6037131702,Stable Moderate/Mixed Income
6037131900,Stable Moderate/Mixed Income
6037132300,Low-Income/Susceptible to Displacement
6037132502,Stable Moderate/Mixed Income
6037134001,Stable Moderate/Mixed Income
6037134101,At Risk of Becoming Exclusive
6037134303,Stable Moderate/Mixed Income
6037134306,Stable Moderate/Mixed Income
6037134720,Stable Moderate/Mixed Income
6037134800,At Risk of Becoming Exclusive
6037135111,At Risk of Becoming Exclusive
6059086901,Low-Income/Susceptible to Displacement
6037131400,At Risk of Becoming Exclusive
6059099226,Stable/Advanced Exclusive
6059099227,At Risk of Becoming Exclusive
6059099235,At Risk of Becoming Exclusive
6059099238,Stable/Advanced Exclusive
6059086903,Stable Moderate/Mixed Income
6059087103,Stable Moderate/Mixed Income
6059087105,Advanced Gentrification
6059087401,Stable Moderate/Mixed Income
6059087601,At Risk of Becoming Exclusive
6059087703,Stable Moderate/Mixed Income
6073018603,Low-Income/Susceptible to Displacement
6073018700,Low-Income/Susceptible to Displacement
6037433602,Low-Income/Susceptible to Displacement
6037433801,Low-Income/Susceptible to Displacement
6059001707,Stable/Advanced Exclusive
6059011000,Stable Moderate/Mixed Income
6059011401,At Risk of Becoming Exclusive
6059011504,High Student Population
6059011708,High Student Population
6059011709,Stable/Advanced Exclusive
6059001403,Stable/Advanced Exclusive
6037650701,Stable/Advanced Exclusive
6037650702,Stable/Advanced Exclusive
6037651002,At Risk of Becoming Exclusive
6037651221,At Risk of Becoming Exclusive
6037651304,At Risk of Becoming Exclusive
6037670002,At Risk of Becoming Exclusive
6073017044,Stable/Advanced Exclusive
6037401500,At Risk of Becoming Exclusive
6037401601,Stable Moderate/Mixed Income
6037401901,High Student Population
6037621002,Stable/Advanced Exclusive
6059099204,At Risk of Becoming Exclusive
6059099216,At Risk of Becoming Exclusive
6059099222,At Risk of Becoming Exclusive
6059001404,At Risk of Becoming Exclusive
6059001506,At Risk of Becoming Exclusive
6059001601,At Risk of Becoming Exclusive
6073016608,Stable/Advanced Exclusive
6073016610,At Risk of Becoming Exclusive
6073016612,At Risk of Becoming Exclusive
6059001704,Stable/Advanced Exclusive
6059001706,Stable Moderate/Mixed Income
6037920011,Unavailable or Unreliable Data
6059021802,At Risk of Becoming Exclusive
6059021913,At Risk of Becoming Exclusive
6073016616,Stable Moderate/Mixed Income
6073016702,At Risk of Becoming Exclusive
6073016806,At Risk of Becoming Exclusive
6059075514,Low-Income/Susceptible to Displacement
6037186403,Advanced Gentrification
6037186404,Stable Moderate/Mixed Income
6037187102,Early/Ongoing Gentrification
6037188201,Becoming Exclusive
6037125310,Early/Ongoing Gentrification
6037125501,Low-Income/Susceptible to Displacement
6037127102,Low-Income/Susceptible to Displacement
6037127210,Low-Income/Susceptible to Displacement
6037127520,Low-Income/Susceptible to Displacement
6037127605,Low-Income/Susceptible to Displacement
6037127711,Advanced Gentrification
6037127806,Low-Income/Susceptible to Displacement
6037430301,Stable/Advanced Exclusive
6037430600,Stable/Advanced Exclusive
6037430721,Stable Moderate/Mixed Income
6037408138,Low-Income/Susceptible to Displacement
6037573202,Low-Income/Susceptible to Displacement
6037573401,At Risk of Becoming Exclusive
6037573403,Stable/Advanced Exclusive
6037574000,Stable/Advanced Exclusive
6037574201,Stable/Advanced Exclusive
6037189400,Stable/Advanced Exclusive
6037189600,Becoming Exclusive
6037190100,Ongoing Displacement
6037190401,Ongoing Displacement
6037190520,Early/Ongoing Gentrification
6037190902,Early/Ongoing Gentrification
6037191201,Early/Ongoing Gentrification
6037407702,Stable Moderate/Mixed Income
6037407900,Stable Moderate/Mixed Income
6037464200,Stable/Advanced Exclusive
6037480102,Stable Moderate/Mixed Income
6037480202,Stable/Advanced Exclusive
6037480400,Stable Moderate/Mixed Income
6037480702,At Risk of Becoming Exclusive
6037480802,Stable Moderate/Mixed Income
6037480902,Low-Income/Susceptible to Displacement
6037481002,Stable Moderate/Mixed Income
6037481102,Early/Ongoing Gentrification
6037481202,Advanced Gentrification
6037481401,Early/Ongoing Gentrification
6037670003,At Risk of Becoming Exclusive
6037101400,At Risk of Becoming Exclusive
6037104108,Low-Income/Susceptible to Displacement
6037574400,At Risk of Becoming Exclusive
6037574602,Stable Moderate/Mixed Income
6037575001,At Risk of Becoming Exclusive
6037575202,Ongoing Displacement
6037575300,Low-Income/Susceptible to Displacement
6037575801,Ongoing Displacement
6037575802,Ongoing Displacement
6037543100,At Risk of Becoming Exclusive
6037543322,Stable/Advanced Exclusive
6037543400,At Risk of Becoming Exclusive
6037543601,At Risk of Becoming Exclusive
6037543604,At Risk of Becoming Exclusive
6037191301,Early/Ongoing Gentrification
6037191710,Ongoing Displacement
6037408005,Stable Moderate/Mixed Income
6037408133,At Risk of Becoming Exclusive
6059001401,At Risk of Becoming Exclusive
6037104124,At Risk of Becoming Exclusive
6037104310,Stable Moderate/Mixed Income
6037104500,Stable Moderate/Mixed Income
6037104701,Low-Income/Susceptible to Displacement
6037104704,Low-Income/Susceptible to Displacement
6037106020,Stable Moderate/Mixed Income
6037620904,Stable/Advanced Exclusive
6037621004,Stable/Advanced Exclusive
6037621324,At Risk of Becoming Exclusive
6037650001,Stable Moderate/Mixed Income
6037650004,Advanced Gentrification
6037650200,At Risk of Becoming Exclusive
6037650401,Stable/Advanced Exclusive
6037408140,Stable Moderate/Mixed Income
6037408202,Stable Moderate/Mixed Income
6037408706,Stable/Advanced Exclusive
6037430002,Stable Moderate/Mixed Income
6037189202,Becoming Exclusive
6037106112,Stable/Advanced Exclusive
6037106403,Stable Moderate/Mixed Income
6037106510,At Risk of Becoming Exclusive
6037113401,Stable Moderate/Mixed Income
6037113422,Stable Moderate/Mixed Income
6037115104,High Student Population
6037115401,At Risk of Becoming Exclusive
6037117102,Stable Moderate/Mixed Income
6037701801,Advanced Gentrification
6037701902,Stable Moderate/Mixed Income
6037702102,Becoming Exclusive
6037702300,Stable Moderate/Mixed Income
6037702501,Stable Moderate/Mixed Income
6037910705,At Risk of Becoming Exclusive
6059011717,Stable/Advanced Exclusive
6059011720,Low-Income/Susceptible to Displacement
6037910706,At Risk of Becoming Exclusive
6037910713,Stable Moderate/Mixed Income
6037910804,Stable/Advanced Exclusive
6037482522,Stable Moderate/Mixed Income
6037482702,Advanced Gentrification
6073010015,Stable Moderate/Mixed Income
6073010103,Low-Income/Susceptible to Displacement
6037430101,Low-Income/Susceptible to Displacement
6037543802,Stable Moderate/Mixed Income
6037135201,Stable/Advanced Exclusive
6037137301,Stable/Advanced Exclusive
6037430102,Stable Moderate/Mixed Income
6073018802,At Risk of Becoming Exclusive
6073018903,Early/Ongoing Gentrification
6073019002,At Risk of Becoming Exclusive
6037137302,Stable/Advanced Exclusive
6037138000,Stable/Advanced Exclusive
6037139301,Stable/Advanced Exclusive
6059075401,Stable Moderate/Mixed Income
6059062633,Stable/Advanced Exclusive
6059062638,Stable/Advanced Exclusive
6037302401,Low-Income/Susceptible to Displacement
6037302506,Advanced Gentrification
6037310202,Stable Moderate/Mixed Income
6037310601,Stable Moderate/Mixed Income
6037310800,Stable Moderate/Mixed Income
6037310900,Stable Moderate/Mixed Income
6037311500,Stable Moderate/Mixed Income
6037311801,Stable Moderate/Mixed Income
6037320000,Unavailable or Unreliable Data
6059062640,At Risk of Becoming Exclusive
6037461400,Low-Income/Susceptible to Displacement
6037461901,Ongoing Displacement
6037462001,Early/Ongoing Gentrification
6059021920,Stable/Advanced Exclusive
6059021923,Stable/Advanced Exclusive
6059032036,Stable/Advanced Exclusive
6059032037,Stable Moderate/Mixed Income
6059042313,At Risk of Becoming Exclusive
6059042317,Stable/Advanced Exclusive
6037302103,Early/Ongoing Gentrification
6037302302,Early/Ongoing Gentrification
6059042323,Stable/Advanced Exclusive
6059042330,At Risk of Becoming Exclusive
6059042332,Stable/Advanced Exclusive
6059042335,Stable Moderate/Mixed Income
6059042337,Stable/Advanced Exclusive
6059052425,At Risk of Becoming Exclusive
6059052428,Stable/Advanced Exclusive
6059032002,Stable/Advanced Exclusive
6059052505,At Risk of Becoming Exclusive
6059032029,Stable/Advanced Exclusive
6059032032,Stable/Advanced Exclusive
6037106603,Stable/Advanced Exclusive
6059042205,Stable/Advanced Exclusive
6059052415,Stable/Advanced Exclusive
6037103200,At Risk of Becoming Exclusive
6059032011,Stable Moderate/Mixed Income
6059032023,Stable/Advanced Exclusive
6059063302,Stable/Advanced Exclusive
6059063500,Stable/Advanced Exclusive
6059063603,Stable Moderate/Mixed Income
6059063803,Stable Moderate/Mixed Income
6059063806,Stable/Advanced Exclusive
6059063902,Stable Moderate/Mixed Income
6037461100,Stable Moderate/Mixed Income
6037461300,At Risk of Becoming Exclusive
6059062643,Stable/Advanced Exclusive
6059052418,Stable/Advanced Exclusive
6037300100,Stable/Advanced Exclusive
6037300501,Becoming Exclusive
6037300502,Stable Moderate/Mixed Income
6037300701,Stable/Advanced Exclusive
6037300800,Stable Moderate/Mixed Income
6059052416,Stable/Advanced Exclusive
6037501300,At Risk of Becoming Exclusive
6037501802,Advanced Gentrification
6059021915,Stable/Advanced Exclusive
6037301203,At Risk of Becoming Exclusive
6059021917,Stable/Advanced Exclusive
6073016605,At Risk of Becoming Exclusive
6037430801,Becoming Exclusive
6037430803,Stable Moderate/Mixed Income
6037431001,Advanced Gentrification
6037920104,Stable/Advanced Exclusive
6037462301,Ongoing Displacement
6037462900,Stable/Advanced Exclusive
6037463101,Becoming Exclusive
6037463102,At Risk of Becoming Exclusive
6037463602,Stable Moderate/Mixed Income
6037463700,Stable/Advanced Exclusive
6037463900,Stable Moderate/Mixed Income
6037464100,Stable/Advanced Exclusive
6073017305,Stable/Advanced Exclusive
6073017403,Stable/Advanced Exclusive
6037401311,Stable Moderate/Mixed Income
6073017501,At Risk of Becoming Exclusive
6073017702,Becoming Exclusive
6073018516,Stable Moderate/Mixed Income
6059052521,Stable Moderate/Mixed Income
6059052525,Stable/Advanced Exclusive
6059052528,Stable/Advanced Exclusive
6059062605,Stable Moderate/Mixed Income
6037301701,Becoming Exclusive
6037301900,Stable Moderate/Mixed Income
6037302004,Low-Income/Susceptible to Displacement
6059075404,Stable Moderate/Mixed Income
6059062619,Stable/Advanced Exclusive
6059062621,Stable/Advanced Exclusive
6059062628,High Student Population
6059062629,Stable/Advanced Exclusive
6059062631,Stable/Advanced Exclusive
6037123520,Early/Ongoing Gentrification
6037123901,Low-Income/Susceptible to Displacement
6073018518,Stable Moderate/Mixed Income
6037128210,Low-Income/Susceptible to Displacement
6037128500,Stable Moderate/Mixed Income
6037124103,Low-Income/Susceptible to Displacement
6037128602,Becoming Exclusive
6073016809,At Risk of Becoming Exclusive
6073016811,Stable Moderate/Mixed Income
6073017006,Stable/Advanced Exclusive
6073017010,Stable/Advanced Exclusive
6073017018,At Risk of Becoming Exclusive
6073017022,Stable/Advanced Exclusive
6073017033,Stable/Advanced Exclusive
6073017034,Stable/Advanced Exclusive
6073017039,Stable/Advanced Exclusive
6037124105,Early/Ongoing Gentrification
6037124500,Becoming Exclusive
6037124700,Stable Moderate/Mixed Income
6073017042,Stable/Advanced Exclusive
6059076208,At Risk of Becoming Exclusive
6059086301,Stable Moderate/Mixed Income
6059086402,Stable Moderate/Mixed Income
6059086405,Low-Income/Susceptible to Displacement
6059086407,Stable Moderate/Mixed Income
6059086601,Low-Income/Susceptible to Displacement
6059086801,At Risk of Becoming Exclusive
6037106645,Stable/Advanced Exclusive
6037106648,Stable Moderate/Mixed Income
6037108102,Stable/Advanced Exclusive
6037108201,Stable/Advanced Exclusive
6037109100,Stable Moderate/Mixed Income
6037109400,Stable Moderate/Mixed Income
6037901209,Stable Moderate/Mixed Income
6073017045,Stable/Advanced Exclusive
6073017049,Stable Moderate/Mixed Income
6073017052,Becoming Exclusive
6059052511,Stable/Advanced Exclusive
6059052518,Unavailable or Unreliable Data
6059052520,Stable/Advanced Exclusive
6037462202,Stable Moderate/Mixed Income
6073016401,Stable Moderate/Mixed Income
6073016402,Low-Income/Susceptible to Displacement
6073017054,Stable/Advanced Exclusive
6073017104,Stable/Advanced Exclusive
6073017107,Stable/Advanced Exclusive
6073017110,Stable/Advanced Exclusive
6037199202,Advanced Gentrification
6037207710,Advanced Gentrification
6037207900,Stable Moderate/Mixed Income
6037208402,Ongoing Displacement
6037208710,Advanced Gentrification
6037208902,Low-Income/Susceptible to Displacement
6037209102,Low-Income/Susceptible to Displacement
6037209300,Early/Ongoing Gentrification
6037209520,At Risk of Gentrification
6037210010,Advanced Gentrification
6037211122,Early/Ongoing Gentrification
6037211410,Early/Ongoing Gentrification
6037211420,Low-Income/Susceptible to Displacement
6037211701,Becoming Exclusive
6037211804,Ongoing Displacement
6037214600,Becoming Exclusive
6037214901,Becoming Exclusive
6037229200,Ongoing Displacement
6037229300,Low-Income/Susceptible to Displacement
6037231300,Low-Income/Susceptible to Displacement
6037231400,Early/Ongoing Gentrification
6037231720,Low-Income/Susceptible to Displacement
6037232110,Low-Income/Susceptible to Displacement
6037232300,Low-Income/Susceptible to Displacement
6037232500,Low-Income/Susceptible to Displacement
6037216100,Stable Moderate/Mixed Income
6037216200,Stable Moderate/Mixed Income
6037216700,Stable Moderate/Mixed Income
6037217100,Advanced Gentrification
6037218110,Low-Income/Susceptible to Displacement
6037218220,Early/Ongoing Gentrification
6037218400,Advanced Gentrification
6037218800,Early/Ongoing Gentrification
6037218900,Early/Ongoing Gentrification
6037219901,Low-Income/Susceptible to Displacement
6037221120,Low-Income/Susceptible to Displacement
6037221303,Ongoing Displacement
6037221402,Early/Ongoing Gentrification
6037221810,High Student Population
6037275603,Stable Moderate/Mixed Income
6037276000,Stable/Advanced Exclusive
6037276400,Stable/Advanced Exclusive
6037278001,Stable/Advanced Exclusive
6037278102,Stable/Advanced Exclusive
6037291220,Low-Income/Susceptible to Displacement
6037292000,Low-Income/Susceptible to Displacement
6037222002,Low-Income/Susceptible to Displacement
6037228100,Ongoing Displacement
6037228500,Low-Income/Susceptible to Displacement
6037228710,Early/Ongoing Gentrification
6037117201,Stable Moderate/Mixed Income
6037117404,Stable Moderate/Mixed Income
6037117407,Low-Income/Susceptible to Displacement
6059032041,Stable/Advanced Exclusive
6059032043,Stable/Advanced Exclusive
6059032048,Stable Moderate/Mixed Income
6059052420,Stable/Advanced Exclusive
6037301205,Becoming Exclusive
6059074003,Advanced Gentrification
6059074005,Stable Moderate/Mixed Income
6059074102,At Risk of Becoming Exclusive
6059074110,Stable/Advanced Exclusive
6059074403,Low-Income/Susceptible to Displacement
6059074501,Low-Income/Susceptible to Displacement
6059074601,At Risk of Becoming Exclusive
6059074803,At Risk of Becoming Exclusive
6059074806,Low-Income/Susceptible to Displacement
6059075003,Low-Income/Susceptible to Displacement
6059075302,Stable Moderate/Mixed Income
6037117530,Low-Income/Susceptible to Displacement
6037119001,Stable Moderate/Mixed Income
6037119341,Early/Ongoing Gentrification
6037121600,At Risk of Becoming Exclusive
6037121802,Becoming Exclusive
6037122122,Low-Income/Susceptible to Displacement
6037122200,Stable Moderate/Mixed Income
6037123103,Low-Income/Susceptible to Displacement
6037123301,Stable Moderate/Mixed Income
6037123410,Ongoing Displacement
6037212610,Early/Ongoing Gentrification
6037212900,Ongoing Displacement
6037213201,Low-Income/Susceptible to Displacement
6037213320,At Risk of Gentrification
6037213402,Early/Ongoing Gentrification
6037214502,At Risk of Becoming Exclusive
6037301400,Stable/Advanced Exclusive
6037301502,Low-Income/Susceptible to Displacement
6059042305,Stable/Advanced Exclusive
6037500201,Stable/Advanced Exclusive
6037500300,Stable/Advanced Exclusive
6037500800,At Risk of Becoming Exclusive
6037501001,Unavailable or Unreliable Data
6037501002,Becoming Exclusive
6037401303,Stable/Advanced Exclusive
6037201301,At Risk of Gentrification
6037201503,Low-Income/Susceptible to Displacement
6037204810,Low-Income/Susceptible to Displacement
6037205110,Low-Income/Susceptible to Displacement
6037206032,Early/Ongoing Gentrification
6037206050,At Risk of Gentrification
6037207103,Early/Ongoing Gentrification
6037460501,Stable/Advanced Exclusive
6059032049,Stable/Advanced Exclusive
6037109800,Stable Moderate/Mixed Income
6037111202,Stable Moderate/Mixed Income
6037111206,Stable/Advanced Exclusive
6037111302,Stable Moderate/Mixed Income
6037113212,At Risk of Becoming Exclusive
6037113231,Stable/Advanced Exclusive
6037460302,Stable Moderate/Mixed Income
6059032051,At Risk of Becoming Exclusive
6059032054,At Risk of Becoming Exclusive
6059032057,Unavailable or Unreliable Data
6059042103,Stable Moderate/Mixed Income
6059042106,Stable/Advanced Exclusive
6059042108,At Risk of Becoming Exclusive
6059042112,Stable/Advanced Exclusive
6037103101,At Risk of Becoming Exclusive
6059042203,Stable/Advanced Exclusive
6059032039,Stable/Advanced Exclusive
6037460600,Stable/Advanced Exclusive
6059063904,At Risk of Becoming Exclusive
6037113234,Becoming Exclusive
6037113237,Stable Moderate/Mixed Income
6037261101,Stable/Advanced Exclusive
6037262100,Stable/Advanced Exclusive
6037265510,High Student Population
6037234200,Stable Moderate/Mixed Income
6037234501,Low-Income/Susceptible to Displacement
6037234600,Low-Income/Susceptible to Displacement
6037234901,Low-Income/Susceptible to Displacement
6037275302,At Risk of Becoming Exclusive
6037235100,Stable Moderate/Mixed Income
6037236204,Low-Income/Susceptible to Displacement
6037194102,Stable/Advanced Exclusive
6037194500,Stable/Advanced Exclusive
6037262303,Stable/Advanced Exclusive
6037192610,Low-Income/Susceptible to Displacement
6037293307,Low-Income/Susceptible to Displacement
6037294120,Low-Income/Susceptible to Displacement
6037294302,Ongoing Displacement
6037294610,Advanced Gentrification
6037294701,Ongoing Displacement
6037242300,Low-Income/Susceptible to Displacement
6037195201,Stable Moderate/Mixed Income
6037195202,Stable Moderate/Mixed Income
6037195710,Early/Ongoing Gentrification
6037195802,Advanced Gentrification
6037195901,Advanced Gentrification
6037197420,Advanced Gentrification
6037197500,Advanced Gentrification
6037197700,Early/Ongoing Gentrification
6037199400,Early/Ongoing Gentrification
6037199900,At Risk of Gentrification
6037201120,Early/Ongoing Gentrification
6037236400,At Risk of Becoming Exclusive
6037237202,Low-Income/Susceptible to Displacement
6037237402,Low-Income/Susceptible to Displacement
6037237710,Low-Income/Susceptible to Displacement
6037237800,Low-Income/Susceptible to Displacement
6037238000,Stable Moderate/Mixed Income
6037238400,Low-Income/Susceptible to Displacement
6037240500,Low-Income/Susceptible to Displacement
6037240900,Low-Income/Susceptible to Displacement
6037241110,Low-Income/Susceptible to Displacement
6037241400,Low-Income/Susceptible to Displacement
6037239310,Low-Income/Susceptible to Displacement
6037239330,Low-Income/Susceptible to Displacement
6037239701,Low-Income/Susceptible to Displacement
6037240010,Low-Income/Susceptible to Displacement
6037240300,Low-Income/Susceptible to Displacement
6037212306,Early/Ongoing Gentrification
6037262400,Stable/Advanced Exclusive
6037267200,Stable Moderate/Mixed Income
6037267404,Stable Moderate/Mixed Income
6037267502,Stable Moderate/Mixed Income
6037267600,Stable Moderate/Mixed Income
6037271600,At Risk of Becoming Exclusive
6037271802,Becoming Exclusive
6037271901,Stable Moderate/Mixed Income
6037272301,At Risk of Becoming Exclusive
6037273100,Stable Moderate/Mixed Income
6037273402,Stable Moderate/Mixed Income
6037273800,Becoming Exclusive
6037274100,Stable/Advanced Exclusive
6037275102,Stable Moderate/Mixed Income
6037212101,Early/Ongoing Gentrification
6037212304,At Risk of Gentrification
6037212501,Early/Ongoing Gentrification
6037265602,Stable/Advanced Exclusive
6037262704,Stable/Advanced Exclusive
6037264000,Stable/Advanced Exclusive
6037264301,Stable/Advanced Exclusive
6037265100,Stable/Advanced Exclusive
6037265410,Stable/Advanced Exclusive
6073020903,Low-Income/Susceptible to Displacement
6037577000,Becoming Exclusive
6037577604,Stable/Advanced Exclusive
6037600902,Low-Income/Susceptible to Displacement
6037910504,Low-Income/Susceptible to Displacement
6037650901,Becoming Exclusive
6037432601,Stable Moderate/Mixed Income
6059042325,Stable/Advanced Exclusive
6059052410,At Risk of Becoming Exclusive
6059052422,Stable/Advanced Exclusive
6037123303,Low-Income/Susceptible to Displacement
6037123800,Stable Moderate/Mixed Income
6037482402,Low-Income/Susceptible to Displacement
6037500100,Stable/Advanced Exclusive
6059088002,Stable Moderate/Mixed Income
6037501501,At Risk of Becoming Exclusive
6037670407,Stable/Advanced Exclusive
6073008329,Stable/Advanced Exclusive
6073008341,High Student Population
6037106406,Stable Moderate/Mixed Income
6037108104,Stable/Advanced Exclusive
6037109601,Stable/Advanced Exclusive
6059074406,Ongoing Displacement
6059074802,Low-Income/Susceptible to Displacement
6037920339,Stable/Advanced Exclusive
6037980018,Unavailable or Unreliable Data
6037980026,Unavailable or Unreliable Data
6073018906,At Risk of Becoming Exclusive
6073020811,Stable/Advanced Exclusive
6073004000,Low-Income/Susceptible to Displacement
6073007100,Stable/Advanced Exclusive
6073007800,Becoming Exclusive
6037261102,Stable/Advanced Exclusive
6037208801,Early/Ongoing Gentrification
6037211120,Low-Income/Susceptible to Displacement
6037241001,Low-Income/Susceptible to Displacement
6037242100,At Risk of Gentrification
6037570001,Stable Moderate/Mixed Income
6037570603,Ongoing Displacement
6037571300,At Risk of Becoming Exclusive
6037920328,Stable/Advanced Exclusive
6037269300,Stable/Advanced Exclusive
6037141302,Becoming Exclusive
6037576602,Becoming Exclusive
6037600302,Low-Income/Susceptible to Displacement
6073003113,Advanced Gentrification
6073003214,At Risk of Becoming Exclusive
6073005000,At Risk of Gentrification
6073005500,Unavailable or Unreliable Data
6073020709,Stable/Advanced Exclusive
6073006801,Becoming Exclusive
6073008200,Stable Moderate/Mixed Income
6073008501,Stable Moderate/Mixed Income
6073009104,Stable/Advanced Exclusive
6073009506,Stable/Advanced Exclusive
6073010110,Early/Ongoing Gentrification
6073011100,Stable/Advanced Exclusive
6073012101,Low-Income/Susceptible to Displacement
6037620601,Stable Moderate/Mixed Income
6037621201,Stable/Advanced Exclusive
6037650800,Stable Moderate/Mixed Income
6037651302,Stable/Advanced Exclusive
6037670328,Stable/Advanced Exclusive
6073020308,Low-Income/Susceptible to Displacement
6073020708,Stable/Advanced Exclusive
6073021400,Stable Moderate/Mixed Income
6037551000,At Risk of Becoming Exclusive
6037551800,At Risk of Becoming Exclusive
6037554104,Stable Moderate/Mixed Income
6037554406,Advanced Gentrification
6037554519,Stable Moderate/Mixed Income
6037555102,Low-Income/Susceptible to Displacement
6037570100,Stable Moderate/Mixed Income
6037571102,Stable/Advanced Exclusive
6037571900,At Risk of Becoming Exclusive
6037573402,Stable Moderate/Mixed Income
6037670602,Stable/Advanced Exclusive
6037702201,Becoming Exclusive
6037461600,Becoming Exclusive
6037463400,Stable Moderate/Mixed Income
6037800325,Stable/Advanced Exclusive
6037800328,Stable/Advanced Exclusive
6037800506,Stable/Advanced Exclusive
6037901007,Stable Moderate/Mixed Income
6037901213,Stable/Advanced Exclusive
6037910301,At Risk of Becoming Exclusive
6037910711,At Risk of Becoming Exclusive
6037481001,Low-Income/Susceptible to Displacement
6037920018,Stable/Advanced Exclusive
6037575201,Ongoing Displacement
6073002709,Low-Income/Susceptible to Displacement
6073001300,Advanced Gentrification
6059075607,Stable/Advanced Exclusive
6059075810,Stable/Advanced Exclusive
6059076201,Stable/Advanced Exclusive
6059032061,Stable/Advanced Exclusive
6037534802,Low-Income/Susceptible to Displacement
6037535603,Low-Income/Susceptible to Displacement
6037535901,Low-Income/Susceptible to Displacement
6037541100,Low-Income/Susceptible to Displacement
6037541801,Early/Ongoing Gentrification
6037542601,Low-Income/Susceptible to Displacement
6037543701,At Risk of Becoming Exclusive
6037550202,Stable Moderate/Mixed Income
6073008006,Becoming Exclusive
6073009901,At Risk of Gentrification
6073010011,Advanced Gentrification
6037120400,Low-Income/Susceptible to Displacement
6073014200,At Risk of Becoming Exclusive
6073014804,At Risk of Becoming Exclusive
6073015404,At Risk of Becoming Exclusive
6073016301,Advanced Gentrification
6037534101,Early/Ongoing Gentrification
6037534405,Low-Income/Susceptible to Displacement
6059011602,Low-Income/Susceptible to Displacement
6059011715,At Risk of Becoming Exclusive
6073018614,Low-Income/Susceptible to Displacement
6037433802,At Risk of Becoming Exclusive
6037460301,Stable/Advanced Exclusive
6037405201,Stable Moderate/Mixed Income
6037405701,Stable Moderate/Mixed Income
6037406902,Stable Moderate/Mixed Income
6037531504,Low-Income/Susceptible to Displacement
6037433403,Low-Income/Susceptible to Displacement
6037481605,Advanced Gentrification
6037481902,Stable Moderate/Mixed Income
6037482201,Low-Income/Susceptible to Displacement
6037482800,Stable Moderate/Mixed Income
6037500700,Becoming Exclusive
6037502301,Stable Moderate/Mixed Income
6037503000,At Risk of Becoming Exclusive
6037503402,At Risk of Becoming Exclusive
6037530202,At Risk of Becoming Exclusive
6037403722,At Risk of Becoming Exclusive
6037404402,Advanced Gentrification
6037602103,Low-Income/Susceptible to Displacement
6037602301,Stable Moderate/Mixed Income
6037602507,Low-Income/Susceptible to Displacement
6037603005,Ongoing Displacement
